"Country","Institute","Site","Latitude","Longitude","Altitude","Plantation","Year","Cultivar","  Clone  ","Rootstock","Beginning of flowering (date)","Full Flowering (date)","End of flowering (date)","Beginning of Maturity (date)","Beginning of flowering","Full Flowering","End of flowering","Beginning of Maturity","Flowering duration"
"France","Ctifl","Balandran","43.76","4.46",52,1990,1992,"Vanda","V2851",,23/3,25/3,31/3,27/5,81,83,89,146,8
"France","Ctifl","Balandran","43.76","4.46",52,1991,1994,"Sunburst","V2182",,22/3,24/3,30/3,27/5,80,82,88,146,8
"France","Ctifl","Balandran","43.76","4.46",52,1992,1994,"TechloVan","V3009",,22/3,23/3,30/3,27/5,80,81,88,146,8
"France","Ctifl","Balandran","43.76","4.46",52,1991,1994,"Satin Sumele","V2939",,19/3,20/3,27/3,27/5,77,78,85,146,8
"France","Ctifl","Balandran","43.76","4.46",52,1988,1994,"Samba Sumste","V2699",,15/3,17/3,23/3,27/5,73,75,81,146,8
"France","Ctifl","Balandran","43.76","4.46",52,1995,1999,"Inge","V2834",,30/3,2/4,6/4,27/5,88,91,95,146,7
"France","Ctifl","Balandran","43.76","4.46",52,1986,1992,"Celeste Sumpaca","V2466",,23/3,25/3,30/3,27/5,81,83,88,146,7
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2012,"Lapins",,,31/3,3/4,7/4,26/5,90,93,97,146,7
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2012,"Lapins",,,31/3,3/4,7/4,26/5,90,93,97,146,7
"France","INRA","Toulenne","44.58","-0.28",8,1981,1989,"Ruby Maru","V2339",,26/3,29/3,2/4,27/5,84,87,91,146,7
"France","Ctifl","Balandran","43.76","4.46",52,1992,1994,"Vega","V2976",,19/3,21/3,25/3,27/5,77,79,83,146,6
"France","Ctifl","Balandran","43.76","4.46",52,1991,1994,"Samba Sumste","V2945",,17/3,19/3,23/3,27/5,75,77,81,146,6
"France","Serfel","St Gilles","43.69","4.43",38,1999,2009,"Summit","V2017",,28/3,4/4,,27/5,86,93,,146,
"France","Serfel","St Gilles","43.69","4.43",38,1999,2009,"Fernier","V2315",,23/3,3/4,,27/5,81,92,,146,
"France","Serfel","St Gilles","43.69","4.43",38,2006,2009,"Garnet","V2155",,22/3,27/3,,27/5,80,85,,146,
"France","Serfel","St Gilles","43.69","4.43",38,1999,2009,"Fermina","V3122",,21/3,27/3,,27/5,79,85,,146,
"France","Serfel","St Gilles","43.69","4.43",38,1999,2009,"Fertille","V3476",,20/3,27/3,,27/5,78,85,,146,
"France","INRA","Toulenne","44.58","-0.28",8,2000,2003,"Ferpact","V3396",,31/3,2/4,,27/5,89,91,,146,
"France","Sefra","Etoile","44.82","4.89",134,2004,2011,"Satin Sumele","V3696",,12/3,1/4,6/4,26/5,70,90,95,145,25
"France","Ctifl","Balandran","43.76","4.46",52,1995,1998,"Simcoe Probla","V3293",,20/3,3/4,12/4,26/5,78,92,101,145,23
"France","Sefra","Etoile","44.82","4.89",134,1994,1997,"Early Van Compact","V3306",,12/3,23/3,4/4,26/5,70,81,93,145,23
"France","INRA","Toulenne","44.58","-0.28",8,1994,1997,"Panthere","V2440",,15/3,22/3,6/4,26/5,73,80,95,145,22
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Giulietta","V3194",,14/3,24/3,4/4,26/5,72,82,93,145,21
"France","INRA","Toulenne","44.58","-0.28",8,2003,2008,"Anita","V3928",,18/3,1/4,8/4,26/5,76,90,97,145,21
"France","Ctifl","Balandran","43.76","4.46",52,1991,1998,"Poisdel","V2890",,17/3,27/3,6/4,26/5,75,85,95,145,20
"France","Ctifl","Balandran","43.76","4.46",52,1995,2000,"Arcina Fercer","V2680",,15/3,24/3,4/4,26/5,73,82,93,145,20
"France","INRA","Toulenne","44.58","-0.28",8,2003,2008,"Aida","V3925",,17/3,27/3,6/4,26/5,75,85,95,145,20
"France","Ctifl","Balandran","43.76","4.46",52,1999,2007,"Stark Hardy Giant","V1927",,24/3,3/4,12/4,26/5,82,92,101,145,19
"France","Ctifl","Balandran","43.76","4.46",52,1994,2000,"Kordia","V2509",,19/3,26/3,7/4,26/5,77,84,96,145,19
"France","Sefra","Etoile","44.82","4.89",134,1991,1997,"Celeste Sumpaca","V3027",,17/3,24/3,5/4,26/5,75,82,94,145,19
"France","INRA","Toulenne","44.58","-0.28",8,1987,1993,"Marvin Niram","V2668",,26/3,8/4,14/4,26/5,84,97,103,145,19
"France","INRA","Toulenne","44.58","-0.28",8,1994,1997,"Sumbola","V3267",,18/3,26/3,6/4,26/5,76,84,95,145,19
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Summit","V2017",,23/3,31/3,10/4,26/5,81,89,99,145,18
"France","Ctifl","Balandran","43.76","4.46",52,1995,1998,"Ferdouce","V3239",,18/3,26/3,5/4,26/5,76,84,94,145,18
"France","Ctifl","Balandran","43.76","4.46",52,1992,2000,"Sandra Rose","V2943",,17/3,22/3,4/4,26/5,75,80,93,145,18
"France","INRA","Toulenne","44.58","-0.28",8,1994,1997,"Rainier","V1931",,13/3,19/3,31/3,26/5,71,77,89,145,18
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Sonnet","V3501",,25/3,31/3,11/4,26/5,83,89,100,145,17
"France","Ctifl","Balandran","43.76","4.46",52,1995,2000,"Sumbola","V3267",,23/3,30/3,9/4,26/5,81,88,98,145,17
"France","Ctifl","Balandran","43.76","4.46",52,1991,2000,"Sandra Rose","V2943",,22/3,28/3,8/4,26/5,80,86,97,145,17
"France","Ctifl","Balandran","43.76","4.46",52,1991,2000,"Summit","V2017",,21/3,27/3,7/4,26/5,79,85,96,145,17
"France","Ctifl","Balandran","43.76","4.46",52,1995,2000,"Ferracida","V603",,17/3,23/3,3/4,26/5,75,81,92,145,17
"France","Ctifl","Balandran","43.76","4.46",52,1997,2008,"Samba Sumste","V2945",,13/3,19/3,30/3,26/5,71,77,88,145,17
"France","Sefra","Etoile","44.82","4.89",134,2004,2014,"Folfer","V3387",,19/3,24/3,5/4,26/5,77,82,94,145,17
"France","INRA","Toulenne","44.58","-0.28",8,1990,1992,"Beaulieu","V2904",,5/4,12/4,22/4,26/5,94,101,111,145,17
"France","INRA","Toulenne","44.58","-0.28",8,1990,1993,"Bellise Bedel","V2804",,26/3,2/4,12/4,26/5,84,91,101,145,17
"France","INRA","Toulenne","44.58","-0.28",8,1994,2003,"Bigalise Enjidel","V3297",,24/3,1/4,10/4,26/5,82,90,99,145,17
"France","INRA","Toulenne","44.58","-0.28",8,2008,2014,"Ferdouce","V3239",,19/3,25/3,5/4,26/5,77,83,94,145,17
"France","INRA","Toulenne","44.58","-0.28",8,1993,1997,"Summit","V2017",,18/3,27/3,4/4,26/5,76,85,93,145,17
"France","INRA","Toulenne","44.58","-0.28",8,2005,2008,"Garnet","V2155",,16/3,24/3,2/4,26/5,74,82,91,145,17
"France","Ctifl","Balandran","43.76","4.46",52,2004,2008,"Summit","V2017",,29/3,3/4,14/4,26/5,87,92,103,145,16
"France","Ctifl","Balandran","43.76","4.46",52,2004,2009,"Ferlizac","V3868",,25/3,1/4,10/4,26/5,83,90,99,145,16
"France","Ctifl","Balandran","43.76","4.46",52,2001,2007,"Fertille","V3476",,23/3,1/4,8/4,26/5,81,90,97,145,16
"France","Ctifl","Balandran","43.76","4.46",52,2001,2007,"Fertille","V3476",,23/3,1/4,8/4,26/5,81,90,97,145,16
"France","Ctifl","Balandran","43.76","4.46",52,1992,1998,"Vega","V2976",,18/3,25/3,3/4,26/5,76,83,92,145,16
"France","Sefra","Etoile","44.82","4.89",134,1994,1997,"Delice de malicorne Agoudel","V3300",,12/3,19/3,28/3,26/5,70,77,86,145,16
"France","INRA","Toulenne","44.58","-0.28",8,1990,1992,"Beaulieu","V2905",,5/4,11/4,21/4,26/5,94,100,110,145,16
"France","INRA","Toulenne","44.58","-0.28",8,1997,2004,"Earlise Rivedel","V2808",,29/3,4/4,14/4,26/5,87,93,103,145,16
"France","INRA","Toulenne","44.58","-0.28",8,1998,2004,"Earlise Rivedel","V2808",,29/3,5/4,14/4,26/5,87,94,103,145,16
"France","INRA","Toulenne","44.58","-0.28",8,2005,2014,"Rainier","V1378",,22/3,25/3,7/4,26/5,80,83,96,145,16
"France","INRA","Toulenne","44.58","-0.28",8,2006,2014,"Rainier","V1378",,22/3,25/3,7/4,26/5,80,83,96,145,16
"France","Ctifl","Balandran","43.76","4.46",52,2006,2014,"Rainier Sport","V3687",,24/3,3/4,8/4,26/5,82,92,97,145,15
"France","Ctifl","Balandran","43.76","4.46",52,1991,1999,"Satin Sumele","V2939",,21/3,29/3,5/4,26/5,79,87,94,145,15
"France","Ctifl","Balandran","43.76","4.46",52,1992,2000,"Canada Giant Sumgita","V2188",,21/3,27/3,5/4,26/5,79,85,94,145,15
"France","Ctifl","Balandran","43.76","4.46",52,1991,1998,"Bigalise Enjidel","V2805",,20/3,28/3,4/4,26/5,78,86,93,145,15
"France","Ctifl","Balandran","43.76","4.46",52,1992,1998,"Ruby Maru","V2156",,10/3,19/3,25/3,26/5,68,77,83,145,15
"Austria","BOKU Vienna","Vienna","48.29","16.43",162,2005,2011,"Moreau",,"Gisela 5",7/4,9/4,22/4,26/5,96,98,111,145,15
"France","INRA","Toulenne","44.58","-0.28",8,1998,2001,"Burlat","V370",,31/3,4/4,15/4,26/5,89,93,104,145,15
"France","INRA","Toulenne","44.58","-0.28",8,1995,1998,"Burlat","V370",,29/3,,13/4,26/5,87,,102,145,15
"France","INRA","Toulenne","44.58","-0.28",8,1997,2001,"Burlat","V370",,26/3,2/4,10/4,26/5,84,91,99,145,15
"France","INRA","Toulenne","44.58","-0.28",8,1997,2003,"Viva","V2677",,26/3,2/4,10/4,26/5,84,91,99,145,15
"France","INRA","Toulenne","44.58","-0.28",8,1999,2003,"Ferpact","V3396",,25/3,1/4,9/4,26/5,83,90,98,145,15
"France","INRA","Toulenne","44.58","-0.28",8,,2009,"Garnet",,,19/3,25/3,3/4,26/5,77,83,92,145,15
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"Bigalise Enjidel","V3499",,31/3,8/4,14/4,26/5,89,97,103,145,14
"France","Ctifl","Balandran","43.76","4.46",52,2002,2007,"Baia","V3967",,26/3,28/3,9/4,26/5,84,86,98,145,14
"France","Ctifl","Balandran","43.76","4.46",52,1991,2000,"Cristalina Sumnue","V2948",,23/3,27/3,6/4,26/5,81,85,95,145,14
"France","Sefra","Etoile","44.82","4.89",134,1991,1994,"Burlat","V370",,24/3,28/3,7/4,26/5,82,86,96,145,14
"France","INRA","Toulenne","44.58","-0.28",8,1990,1992,"Beaulieu","V1657",,9/4,12/4,23/4,26/5,98,101,112,145,14
"France","INRA","Toulenne","44.58","-0.28",8,1998,2004,"Primulat Ferprime","V3094",,30/3,6/4,13/4,26/5,88,95,102,145,14
"France","INRA","Toulenne","44.58","-0.28",8,1993,2001,"Burlat","V370",,28/3,2/4,11/4,26/5,86,91,100,145,14
"France","INRA","Toulenne","44.58","-0.28",8,2002,2006,"Adelise","V3906",,28/3,4/4,11/4,26/5,86,93,100,145,14
"France","INRA","Toulenne","44.58","-0.28",8,1999,2003,"Stark Hardy Giant","V1927",,27/3,2/4,10/4,26/5,85,91,99,145,14
"France","INRA","Toulenne","44.58","-0.28",8,1998,2003,"Firm Red Marim","V3661",,26/3,1/4,9/4,26/5,84,90,98,145,14
"France","INRA","Toulenne","44.58","-0.28",8,1997,2003,"Fertille","V3476",,25/3,1/4,8/4,26/5,83,90,97,145,14
"France","INRA","Toulenne","44.58","-0.28",8,1997,2002,"Bigalise Enjidel","V3562",,22/3,27/3,5/4,26/5,80,85,94,145,14
"France","INRA","Toulenne","44.58","-0.28",8,1996,2002,"Garnet","V2155",,15/3,22/3,29/3,26/5,73,80,87,145,14
"France","Ctifl","Balandran","43.76","4.46",52,2010,2013,"Burlat","V370",,11/4,13/4,24/4,26/5,100,102,113,145,13
"France","Ctifl","Balandran","43.76","4.46",52,1995,2001,"Simcoe Probla","V3293",,25/3,31/3,7/4,26/5,83,89,96,145,13
"France","Ctifl","Balandran","43.76","4.46",52,1995,2000,"Summit","V2017",,23/3,28/3,5/4,26/5,81,86,94,145,13
"France","Ctifl","Balandran","43.76","4.46",52,1991,1997,"Fernier","V2315",,16/3,20/3,29/3,26/5,74,78,87,145,13
"France","Ctifl","Balandran","43.76","4.46",52,1992,1999,"Enrica","V2872",,15/3,19/3,28/3,26/5,73,77,86,145,13
"France","Sefra","Etoile","44.82","4.89",134,1986,1993,"Burlat","V370",,6/4,10/4,19/4,26/5,95,99,108,145,13
"France","INRA","Toulenne","44.58","-0.28",8,1999,2003,"Cashmere","V3690",,30/3,4/4,12/4,26/5,88,93,101,145,13
"France","INRA","Toulenne","44.58","-0.28",8,1999,2003,"Ferlizac","V3599",,30/3,4/4,12/4,26/5,88,93,101,145,13
"France","INRA","Toulenne","44.58","-0.28",8,1995,2001,"Burlat","V370",,28/3,1/4,10/4,26/5,86,90,99,145,13
"France","INRA","Toulenne","44.58","-0.28",8,1997,2003,"Viva","V2676",,26/3,1/4,8/4,26/5,84,90,97,145,13
"France","INRA","Toulenne","44.58","-0.28",8,1991,1999,"Bellise Bedel","V2887",,22/3,30/3,4/4,26/5,80,88,93,145,13
"France","Ctifl","Balandran","43.76","4.46",52,2000,2003,"Coralise Gardel","V3498",,31/3,6/4,12/4,26/5,89,95,101,145,12
"France","Ctifl","Balandran","43.76","4.46",52,1994,1999,"Fermina","V3122",,24/3,30/3,5/4,26/5,82,88,94,145,12
"France","Ctifl","Balandran","43.76","4.46",52,1991,1997,"Sandra Rose","V2943",,19/3,23/3,31/3,26/5,77,81,89,145,12
"France","Ctifl","Balandran","43.76","4.46",52,1991,1997,"Cristalina Sumnue","V2948",,18/3,22/3,30/3,26/5,76,80,88,145,12
"France","Ctifl","Balandran","43.76","4.46",52,1994,1999,"Garnet","V2155",,18/3,23/3,30/3,26/5,76,81,88,145,12
"France","Ctifl","Balandran","43.76","4.46",52,2001,2008,"Fertille","V3476",,17/3,22/3,29/3,26/5,75,80,87,145,12
"France","Ctifl","Balandran","43.76","4.46",52,2001,2008,"Fertille","V3476",,17/3,20/3,29/3,26/5,75,78,87,145,12
"France","Sefra","Etoile","44.82","4.89",134,1983,1988,"Marvin Niram","V2334",,8/4,13/4,20/4,26/5,97,102,109,145,12
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2014,"Blaze Star",,,24/3,30/3,5/4,26/5,82,88,94,145,12
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2014,"Somerset",,,24/3,30/3,5/4,26/5,82,88,94,145,12
"France","INRA","Toulenne","44.58","-0.28",8,1993,1996,"Burlat","V370",,7/4,11/4,19/4,26/5,96,100,108,145,12
"France","INRA","Toulenne","44.58","-0.28",8,1999,2005,"Folfer","V3387",,30/3,3/4,11/4,26/5,88,92,100,145,12
"France","INRA","Toulenne","44.58","-0.28",8,1995,1997,"Sumcoro","V3432",,22/3,26/3,3/4,26/5,80,84,92,145,12
"France","INRA","Toulenne","44.58","-0.28",8,1995,2002,"Simcoe Probla","V2380",,21/3,27/3,2/4,26/5,79,85,91,145,12
"France","INRA","Toulenne","44.58","-0.28",8,1998,2002,"Aida","V3583",,21/3,26/3,2/4,26/5,79,84,91,145,12
"France","INRA","Toulenne","44.58","-0.28",8,1987,1990,"Viva","V1923",,20/3,23/3,1/4,26/5,78,81,90,145,12
"France","INRA","Toulenne","44.58","-0.28",8,1987,1990,"Viva","V2676",,20/3,23/3,1/4,26/5,78,81,90,145,12
"France","INRA","Toulenne","44.58","-0.28",8,1987,1990,"Viva","V2677",,20/3,23/3,1/4,26/5,78,81,90,145,12
"France","INRA","Toulenne","44.58","-0.28",8,1984,1990,"Giorgia","V2396",,19/3,23/3,31/3,26/5,77,81,89,145,12
"France","INRA","Toulenne","44.58","-0.28",8,1996,2002,"Folfer","V3387",,18/3,23/3,30/3,26/5,76,81,88,145,12
"France","Ctifl","Balandran","43.76","4.46",52,2007,2013,"Burlat","V370",,12/4,15/4,23/4,26/5,101,104,112,145,11
"France","Ctifl","Balandran","43.76","4.46",52,2009,2013,"Burlat","V370",,12/4,15/4,23/4,26/5,101,104,112,145,11
"France","Ctifl","Balandran","43.76","4.46",52,2001,2003,"Ferpin","V3656",,5/4,10/4,16/4,26/5,94,99,105,145,11
"France","Ctifl","Balandran","43.76","4.46",52,1987,1995,"Coralise Gardel","V2447",,27/3,1/4,7/4,26/5,85,90,96,145,11
"France","Ctifl","Balandran","43.76","4.46",52,1994,1997,"Giorgia","V2548",,19/3,25/3,30/3,26/5,77,83,88,145,11
"France","Ctifl","Balandran","43.76","4.46",52,1992,1997,"Sandra Rose","V2943",,18/3,21/3,29/3,26/5,76,79,87,145,11
"France","Ctifl","Balandran","43.76","4.46",52,1991,1997,"Rainier","V1931",,12/3,17/3,23/3,26/5,70,75,81,145,11
"France","Sefra","Etoile","44.82","4.89",134,2008,2011,"Rainier Sport","V4328",,30/3,4/4,10/4,26/5,88,93,99,145,11
"France","INRA","Toulenne","44.58","-0.28",8,1980,1983,"Burlat","V370",405,5/4,,16/4,26/5,94,,105,145,11
"France","INRA","Toulenne","44.58","-0.28",8,1998,2001,"Bellise Bedel","V3660",,27/3,31/3,7/4,26/5,85,89,96,145,11
"France","INRA","Toulenne","44.58","-0.28",8,1996,2003,"Folfer","V3387",,24/3,31/3,4/4,26/5,82,89,93,145,11
"France","INRA","Toulenne","44.58","-0.28",8,1997,2002,"Grace Star","V3574",,22/3,25/3,2/4,26/5,80,83,91,145,11
"France","INRA","Toulenne","44.58","-0.28",8,1994,2002,"Coralise Gardel","V3296",,20/3,26/3,31/3,26/5,78,84,89,145,11
"France","INRA","Toulenne","44.58","-0.28",8,1997,2002,"Adriana","V3441",,20/3,24/3,31/3,26/5,78,82,89,145,11
"France","Ctifl","Balandran","43.76","4.46",52,2005,2010,"Early red Maraly","V3663",,31/3,2/4,10/4,26/5,89,91,99,145,10
"France","Ctifl","Balandran","43.76","4.46",52,1994,2001,"Ferlizac","V3112",,24/3,28/3,3/4,26/5,82,86,92,145,10
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Belle de Fabrega","V3200",,24/3,30/3,3/4,26/5,82,88,92,145,10
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Ferpact","V3396",,23/3,28/3,2/4,26/5,81,86,91,145,10
"France","Ctifl","Balandran","43.76","4.46",52,1995,1997,"Royalton","V3042",,16/3,19/3,26/3,26/5,74,77,84,145,10
"France","Sefra","Etoile","44.82","4.89",134,2009,2011,"Glacier","V4355",,31/3,6/4,10/4,26/5,89,95,99,145,10
"France","INRA","Toulenne","44.58","-0.28",8,2002,2006,"Ferobri","V3223",,28/3,1/4,7/4,26/5,86,90,96,145,10
"France","INRA","Toulenne","44.58","-0.28",8,2004,2011,"Baia","V3967",,21/3,26/3,31/3,26/5,79,84,89,145,10
"France","Ctifl","Balandran","43.76","4.46",52,2000,2005,"Coralise Gardel","V3498",,30/3,5/4,8/4,26/5,88,94,97,145,9
"France","Ctifl","Balandran","43.76","4.46",52,1996,1997,"Aida","V3334",,15/3,19/3,24/3,26/5,73,77,82,145,9
"France","Ctifl","Balandran","43.76","4.46",52,1992,1997,"Rainier","V1378",,12/3,16/3,21/3,26/5,70,74,79,145,9
"France","Sefra","Etoile","44.82","4.89",134,1999,2010,"Burlat","V370",,4/4,8/4,13/4,26/5,93,97,102,145,9
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2012,"Glacier",,,31/3,5/4,9/4,25/5,90,95,99,145,9
"Spain","IMIDA","Jumilla","38.04","-1.98",395,,2015,"Sylvia",,,28/3,31/3,6/4,26/5,86,89,95,145,9
"France","Ctifl","Balandran","43.76","4.46",52,2004,2006,"Fermina","V3122",,31/3,3/4,8/4,26/5,89,92,97,145,8
"France","Ctifl","Balandran","43.76","4.46",52,1992,1994,"Brooks","V2929",,19/3,22/3,27/3,26/5,77,80,85,145,8
"France","Ctifl","Balandran","43.76","4.46",52,1990,1994,"Vandalay","V2833",,17/3,20/3,25/3,26/5,75,78,83,145,8
"France","Ctifl","Balandran","43.76","4.46",52,1992,1997,"Napoleon","V1884",,13/3,17/3,21/3,26/5,71,75,79,145,8
"France","INRA","Toulenne","44.58","-0.28",8,1999,2003,"Blaze Star","V3758",,29/3,,6/4,26/5,87,,95,145,8
"France","INRA","Toulenne","44.58","-0.28",8,1985,1990,"Delice de malicorne Agoudel","V2455",,17/3,21/3,25/3,26/5,75,79,83,145,8
"France","Ctifl","Balandran","43.76","4.46",52,1991,1997,"Sonata Sumleta","V2940",,16/3,18/3,23/3,26/5,74,76,81,145,7
"France","Ctifl","Balandran","43.76","4.46",52,2001,2006,"Ferobri","V3223",,31/3,3/4,5/4,26/5,89,92,94,145,5
"France","Ctifl","Balandran","43.76","4.46",52,1988,1994,"Sonnet","V2700",,22/3,24/3,27/3,26/5,80,82,85,145,5
"France","Ctifl","Balandran","43.76","4.46",52,2001,2009,"Fertille","V3476",,22/3,31/3,,26/5,80,89,,145,
"France","Ctifl","Balandran","43.76","4.46",52,2002,2011,"Rainier","V1931",,20/3,5/4,,26/5,78,94,,145,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2010,"Burlat","V370",,8/4,12/4,,26/5,97,101,,145,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2010,"Burlat","V370",,6/4,12/4,,26/5,95,101,,145,
"France","Ctifl","Balandran","43.76","4.46",52,1981,1987,"Burlat","V370",,10/4,13/4,,25/5,99,102,,144,
"France","INRA","Toulenne","44.58","-0.28",8,1987,1992,"Marvin Niram","V2668",,23/3,7/4,20/4,25/5,81,96,109,144,28
"France","Sefra","Etoile","44.82","4.89",134,1987,1990,"Marvin Niram","V2668",,19/3,26/3,15/4,25/5,77,84,104,144,27
"France","Sefra","Etoile","44.82","4.89",134,1983,1992,"Marvin Niram","V2334",,26/3,5/4,17/4,25/5,84,94,106,144,22
"France","INRA","Toulenne","44.58","-0.28",8,1984,1991,"Burlat","V370",,21/3,1/4,11/4,25/5,79,90,100,144,21
"France","INRA","Toulenne","44.58","-0.28",8,1987,1991,"Marvin Niram","V2668",,19/3,29/3,9/4,25/5,77,87,98,144,21
"France","INRA","Toulenne","44.58","-0.28",8,1985,1991,"Precoce Bernard","V2542",,18/3,24/3,8/4,25/5,76,82,97,144,21
"France","Ctifl","Balandran","43.76","4.46",52,1999,2008,"TechloVan","V3009",,18/3,30/3,7/4,25/5,76,88,96,144,20
"France","Ctifl","Balandran","43.76","4.46",52,1999,2008,"Stark Hardy Giant","V1927",,14/3,23/3,3/4,25/5,72,81,92,144,20
"France","INRA","Toulenne","44.58","-0.28",8,1985,1992,"Burlat","V370",,31/3,10/4,19/4,25/5,89,99,108,144,19
"France","INRA","Toulenne","44.58","-0.28",8,1986,1992,"Burlat","V370",,31/3,10/4,19/4,25/5,89,99,108,144,19
"France","INRA","Toulenne","44.58","-0.28",8,2006,2009,"Folfer","V3387",,18/3,26/3,6/4,25/5,76,84,95,144,19
"France","Ctifl","Balandran","43.76","4.46",52,2004,2007,"Fermina","V3122",,29/3,8/4,16/4,25/5,87,97,105,144,18
"France","Ctifl","Balandran","43.76","4.46",52,1996,2000,"Summit","V2017",,20/3,26/3,7/4,25/5,78,84,96,144,18
"France","Ctifl","Balandran","43.76","4.46",52,1998,2000,"Summit","V2017",,17/3,26/3,4/4,25/5,75,84,93,144,18
"France","Ctifl","Balandran","43.76","4.46",52,2004,2008,"Feria","V3657",,17/3,27/3,4/4,25/5,75,85,93,144,18
"France","Ctifl","Balandran","43.76","4.46",52,2004,2008,"Grace Star","V3574",,17/3,28/3,4/4,25/5,75,86,93,144,18
"France","Sefra","Etoile","44.82","4.89",134,1990,1992,"Earlise Rivedel","V2808",,30/3,3/4,17/4,25/5,88,92,106,144,18
"France","Sefra","Etoile","44.82","4.89",134,1986,1990,"Burlat","V370",,22/3,26/3,9/4,25/5,80,84,98,144,18
"France","INRA","Toulenne","44.58","-0.28",8,1988,1992,"Burlat","V370",,31/3,9/4,18/4,25/5,89,98,107,144,18
"France","INRA","Toulenne","44.58","-0.28",8,1983,1991,"Burlat","V370",,21/3,30/3,8/4,25/5,79,88,97,144,18
"France","INRA","Toulenne","44.58","-0.28",8,1991,1997,"Enrica","V2872",,8/3,15/3,26/3,25/5,66,73,84,144,18
"France","Ctifl","Balandran","43.76","4.46",52,1991,2000,"Sumesi","V2951",,19/3,25/3,5/4,25/5,77,83,94,144,17
"France","Ctifl","Balandran","43.76","4.46",52,1991,1998,"Adelise","V2799",,17/3,22/3,3/4,25/5,75,80,92,144,17
"France","Ctifl","Balandran","43.76","4.46",52,1995,2000,"Royalton","V3042",,17/3,24/3,3/4,25/5,75,82,92,144,17
"France","Sefra","Etoile","44.82","4.89",134,1982,1992,"Burlat","V370",,29/3,6/4,15/4,25/5,87,95,104,144,17
"France","INRA","Toulenne","44.58","-0.28",8,1997,2003,"Girodel","V3560",,26/3,3/4,12/4,25/5,84,92,101,144,17
"France","INRA","Toulenne","44.58","-0.28",8,1994,2003,"Ferdouce","V3239",,23/3,31/3,9/4,25/5,81,89,98,144,17
"France","Ctifl","Balandran","43.76","4.46",52,2004,2007,"Ferpact","V3658",,27/3,5/4,12/4,25/5,85,94,101,144,16
"France","Ctifl","Balandran","43.76","4.46",52,2004,2009,"Fermina","V3122",,24/3,2/4,9/4,25/5,82,91,98,144,16
"France","Ctifl","Balandran","43.76","4.46",52,2004,2009,"Satin Sumele","V3696",,24/3,1/4,9/4,25/5,82,90,98,144,16
"France","Ctifl","Balandran","43.76","4.46",52,1992,1999,"Bigalise Enjidel","V2805",,21/3,27/3,6/4,25/5,79,85,95,144,16
"France","Ctifl","Balandran","43.76","4.46",52,2011,2014,"Black Star","V3576",,19/3,26/3,4/4,25/5,77,84,93,144,16
"France","INRA","Toulenne","44.58","-0.28",8,1990,1992,"Burlat","V370",,6/4,14/4,22/4,25/5,95,103,111,144,16
"France","INRA","Toulenne","44.58","-0.28",8,1999,2005,"Ferpin","V3656",,30/3,7/4,15/4,25/5,88,96,104,144,16
"France","INRA","Toulenne","44.58","-0.28",8,2005,2009,"Ferobri","V3223",,27/3,3/4,12/4,25/5,85,92,101,144,16
"France","INRA","Toulenne","44.58","-0.28",8,2003,2009,"Folfer","V3387",,19/3,28/3,4/4,25/5,77,86,93,144,16
"France","Ctifl","Balandran","43.76","4.46",52,2004,2009,"Ferpact","V3658",,24/3,2/4,8/4,25/5,82,91,97,144,15
"France","Ctifl","Balandran","43.76","4.46",52,1992,2000,"Summit","V2017",,23/3,28/3,7/4,25/5,81,86,96,144,15
"France","Ctifl","Balandran","43.76","4.46",52,1991,1999,"Fernier","V2315",,22/3,30/3,6/4,25/5,80,88,95,144,15
"France","Ctifl","Balandran","43.76","4.46",52,1991,1999,"Glacier","V2917",,21/3,27/3,5/4,25/5,79,85,94,144,15
"France","Ctifl","Balandran","43.76","4.46",52,2007,2009,"Babelle","V3962",,18/3,25/3,2/4,25/5,76,83,91,144,15
"France","Ctifl","Balandran","43.76","4.46",52,1994,2000,"Stark Hardy Giant","V1927",,17/3,23/3,1/4,25/5,75,81,90,144,15
"France","Ctifl","Balandran","43.76","4.46",52,1994,1997,"Summit","V2017",,15/3,24/3,30/3,25/5,73,82,88,144,15
"France","Sefra","Etoile","44.82","4.89",134,1999,2001,"Burlat","V370",,28/3,4/4,12/4,25/5,86,93,101,144,15
"France","Sefra","Etoile","44.82","4.89",134,1997,2001,"Burlat","V370",,26/3,2/4,10/4,25/5,84,91,99,144,15
"France","INRA","Toulenne","44.58","-0.28",8,,2011,"Arcina Fercer",,,20/3,28/3,4/4,25/5,78,86,93,144,15
